Id,MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1,0.0720833334240437,-0.22006032069997555,-0.20601350063870072,4,3,0.6568773004037896,-0.5205121877574752,1.0563305919492267,0.8827419066571022,0.5100153434679178,4,3,4,3,1,6,0.5800255152064693,1,-0.28951338616986616,-0.9437474383802079,-0.45630506815957195,5,-0.7931460335599944,1.1623843056366565,-0.12057731576350782,0.3728416030059644,1.1115361418498055,0,0.7950810113175653,1,0.1631859474141654,1,4,0.9121981420291345,8,-0.9518948770448264,0,1.0268612983829155,2,0.31386873494832607,0.3528657478451828,3,3,3,-0.7532211846264016,0.22126938761031292,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,-1.600088650026386,0.1389365884788984,0.3518238424072368,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,-0.8729731011738031,0.46084801639982076,-0.09085369414441515,4,3,-0.06733366405050259,2.175505755014894,0.16179803925935493,-0.42505847534671276,-0.5728345802734872,3,3,4,3,4,5,1.1775605324031373,1,-0.28951338616986616,-0.6405324559074,0.4707028833077534,5,0.2617122630246187,-0.7953415031143696,-0.12057731576350782,-0.47976622936695373,-0.8167201042265595,1,0.7950810113175653,0,0.1631859474141654,1,3,-0.31818894782344626,8,0.6028310638652836,3,-0.0989998674911553,2,0.31386873494832607,-0.05828646346471549,3,3,3,1.6241124042738737,-0.7026108838939832,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,-0.48844811421858103,-0.6138094058170644,0.011165232781086222,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3,0.0720833334240437,-0.0838786532800163,0.0743755934343424,3,3,0.6568773004037896,-0.5205121877574752,0.9900689213796067,0.8343048554717757,0.3221740301658373,4,3,4,3,2,6,0.09672513365034072,1,-0.28951338616986616,-0.3011126994079883,-0.310175735908565,5,-0.6268629523249815,1.189893333394282,-0.12057731576350782,0.5174804317120845,1.1115361418498055,0,0.7950810113175653,1,0.1631859474141654,1,4,-0.31818894782344626,8,0.6028310638652836,3,0.9434641749848361,2,0.31386873494832607,0.6331968010110226,3,3,3,-0.7532211846264016,-0.06649659859594323,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,0.9937392668584923,0.1389365884788984,0.541078625532876,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4,0.3083474420735054,-0.44702976639990766,-0.09586064225286234,3,3,0.6568773004037896,-0.5205121877574752,-1.8591829131140594,-0.7156807824586716,-0.5728345802734872,3,3,3,4,1,5,-0.49641624371399884,1,-0.28951338616986616,-0.06125607148173734,-0.6846321498017703,4,-0.5203378534088013,0.9377272456160469,-0.12057731576350782,0.38616360038679126,1.1115361418498055,0,-1.0229624980259073,0,0.1631859474141654,1,4,0.2970045971028441,8,0.6028310638652836,4,0.8183684898877172,1,1.6503420579541015,0.7920510644716651,3,3,3,-0.7532211846264016,-0.17251564614561654,4.0947670901381805,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,-1.600088650026386,-1.3665554001130271,-0.5124396671998489,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,0.0720833334240437,0.6424235729597664,0.37579386956286376,3,3,1.3810882648580818,-0.5205121877574752,0.9569380860947966,0.7374307531011227,1.3608259978361645,4,3,4,3,3,6,0.46798769948209396,1,-0.28951338616986616,-0.1743959903148746,0.20356019778638132,5,-0.042273994858139256,1.618575682617282,-0.12057731576350782,1.301575134697893,1.1115361418498055,0,0.7950810113175653,1,1.3908854067165912,1,4,1.527391686955425,8,0.6028310638652836,3,0.9017656132857965,2,1.6503420579541015,1.6984548030412137,3,3,3,0.7784836780207557,0.5696176867020967,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,2.105379802666297,0.1389365884788984,0.8754287423881719,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6,-0.164180775225418,0.6878174620997528,0.3612737200483669,3,3,-0.7915446285047948,-0.5205121877574752,0.7250222391011262,0.49524549717449035,-0.5728345802734872,3,3,4,3,1,6,0.6371428330267389,1,-0.28951338616986616,-1.138348098773204,-0.593301317144891,5,-0.9490364222178189,0.5021676394536407,-0.12057731576350782,-0.2894519810694274,1.1115361418498055,0,-1.0229624980259073,1,-2.2922129711906862,1,3,-0.9333824927497366,8,-0.9518948770448264,0,0.6098756813925189,1,0.31386873494832607,0.03515722092389776,3,3,3,-0.43411600490824387,-0.24824353725252607,-0.35922293893864476,10.772572315911814,-0.27100622206689673,-0.06888161644854741,0,MnPrv,1.319650492944925,1.3642861121277605,0.8916825827748612,-0.4745887105747211,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7,-0.8729731011738031,0.23387857069988865,-0.042386436454646265,4,3,1.3810882648580818,-0.5205121877574752,1.0894614272340368,0.9796160090277551,0.45476789837907056,4,3,5,3,3,6,2.0365171196233476,1,-0.28951338616986616,-0.5658601094775295,1.4388097094706744,5,1.3841230613609556,-0.7953415031143696,-0.12057731576350782,0.3423913232783602,1.1115361418498055,0,0.7950810113175653,0,0.1631859474141654,1,4,0.2970045971028441,8,0.6028310638652836,4,1.0685598600819552,2,0.31386873494832607,0.7640179591550811,3,3,3,1.2810743360768542,0.1606870747247853,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,0.6231924215892239,-0.6138094058170644,1.5945969182656008,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8,0.0720833334240437,-0.038484764140029874,-0.01254502572830096,3,3,0.6568773004037896,0.3781604598333146,0.06240553340492472,-0.5703696289026922,0.7531041018588454,3,3,4,3,2,5,0.9161389623795949,4,-0.09157998257673086,-0.7944027455204667,0.11679590676234594,5,-0.14100457434142816,1.4581063540311323,-0.12057731576350782,1.0960357465365647,1.1115361418498055,0,0.7950810113175653,1,0.1631859474141654,1,3,0.2970045971028441,8,2.1575570047753936,3,-0.22409555258827427,2,0.31386873494832607,0.05384595780162041,3,3,3,1.1215217462177751,2.387087073267925,3.374268703081635,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,0.6158597932173434,1.734832957397029,0.8916825827748612,0.2445794653027079,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9,-0.164180775225418,-0.8555747686597854,-0.43933728249234016,4,3,0.6568773004037896,-0.5205121877574752,-1.3290895485570982,-1.6844218061652012,-0.5728345802734872,3,3,3,3,1,1,-0.9709293456054705,1,-0.28951338616986616,0.8710168597033137,-0.23711106978306154,4,-0.36184929160667967,0.9285575696968384,-0.12057731576350782,0.49464272191638126,-0.8167201042265595,0,0.7950810113175653,0,-1.0645135118882603,2,3,0.9121981420291345,7,2.1575570047753936,3,-1.9754351439479398,1,0.31386873494832607,-0.02090898970927019,2,3,3,-0.035234530260546626,-0.7026108838939832,2.997644546211168,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,-0.8589949594878494,0.1389365884788984,-0.6398712211711126,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10,3.143516745867046,-0.9009686577997719,-0.309156631672713,4,3,-0.7915446285047948,0.3781604598333146,-1.0640428662786177,-1.6844218061652012,-0.5728345802734872,3,3,3,3,1,6,0.8985644030502812,1,-0.28951338616986616,-0.9663754221468354,-0.14806350794260417,5,-0.21894976867034044,-0.7953415031143696,-0.12057731576350782,-0.8318475887173775,1.1115361418498055,0,-1.0229624980259073,0,-1.0645135118882603,2,3,-0.9333824927497366,8,2.1575570047753936,3,-1.6418466503556226,2,-1.0226045880574492,-1.2496934394195345,4,3,3,-0.7532211846264016,-0.6420285710084556,-0.35922293893864476,-0.11666368981688503,-0.27100622206689673,-0.06888161644854741,0,None,-0.08793090651023824,-1.9706354952956544,0.1389365884788984,-0.790013349117453,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
